employee_id,first_name,last_name,email,age,salary,department,hire_date,active,performance_score
890,Olivia,Anderson,alice.williams@business.org,25,20735.45,Operations,2021-11-10,True,4.7
891,Noah,Williams,casey.lee@corp.com,40,88937.9,Operations,2021-08-09,True,4.1
892,Bob,Williams,zoe.jones@company.com,41,66661.61,Engineering,2023-08-24,True,1.5
893,Grace,Hernandez,casey.clark@enterprise.net,54,71249.83,HR,2020-02-12,True,3.3
894,Alex,Martin,diana.johnson@corp.com,41,71386.66,HR,2020-12-14,True,2.8
895,Noah,Jones,bob.garcia@firm.co,33,80476.65,HR,2023-05-07,True,4.2
896,Maya,Williams,noah.clark@corp.com,22,87443.5,Operations,2021-01-03,False,3.9
897,Casey,Jones,peter.smith@corp.com,47,77684.82,Marketing,2017-11-06,True,3.8
898,Yara,Rodriguez,victor.wilson@business.org,35,74505.71,Finance,2017-04-10,True,2.4
899,Sam,Martin,liam.miller@business.org,59,69630.25,Engineering,2021-07-14,True,4.2
900,Wendy,Lee,ivy.rodriguez@corp.com,58,-2032.21,Engineering,2021-08-12,True,1.2
901,Alice,Jackson,casey.jones@company.com,32,59248.18,Operations,2016-02-16,True,1.6
902,Blake,Moore,tara.martin@firm.co,57,46168.21,Marketing,2021-03-20,True,2.3
903,Casey,Thompson,henry.lee@enterprise.net,34,89214.79,Sales,2022-07-28,False,1.3
904,Yara,Hernandez,peter.wilson@firm.co,64,77380.74,Finance,2020-08-26,True,1.9
905,Sam,Gonzalez,peter.johnson@company.com,24,55837.26,HR,2023-09-10,True,4.3
906,Maya,Martin,ivy.gonzalez@business.org,54,57845.66,Sales,2019-04-20,True,4.8
907,Peter,Taylor,noah.miller@firm.co,27,57120.37,Operations,2024-03-27,True,2.2
908,Alice,Martinez,henry.lee@firm.co,31,56763.48,Operations,2019-04-02,True,2.1
909,Liam,Anderson,zoe.smith@corp.com,26,36108.85,Operations,2018-01-06,True,2.1
910,Jack,Taylor,zoe.thompson@enterprise.net,44,31774.41,Operations,2023-02-22,True,2.1
911,Yara,Martin,peter.moore@corp.com,31,65580.94,Marketing,2016-07-30,False,1.1
912,Maya,Wilson,liam.jackson@firm.co,23,86506.28,Finance,2024-08-02,True,4.7
913,Blake,Brown,kate.gonzalez@enterprise.net,34,54246.21,Finance,2017-08-16,True,1.9
914,Casey,Sanchez,frank.smith@enterprise.net,61,71068.9,Operations,2022-09-06,True,2.7
915,Alex,Thompson,tara.davis@company.com,23,79685.22,Finance,2016-09-09,True,1.0
916,Noah,Brown,casey.sanchez@enterprise.net,41,45132.44,Sales,2023-01-24,True,4.4
917,Rachel,Lee,bob.sanchez@corp.com,22,64600.49,Operations,2019-06-25,True,3.9
918,Xander,Lee,quinn.lopez@firm.co,58,51669.59,Sales,2020-11-10,True,4.8
919,Xander,Harris,henry.garcia@company.com,30,97122.39,Marketing,2016-02-08,True,4.1
920,Rachel,Moore,henry.perez@business.org,38,96249.19,HR,2021-06-08,True,2.3
921,Zoe,White,ivy.moore@company.com,30,45153.14,Sales,2023-07-05,True,2.0
922,Tara,Miller,yara.davis@firm.co,32,72717.69,Operations,2024-01-27,True,3.8
923,Casey,Wilson,blake.sanchez@corp.com,36,86351.99,Engineering,2016-09-26,True,2.5
924,Henry,Anderson,liam.clark@business.org,45,81966.59,Sales,2017-06-04,True,3.3
925,Peter,Davis,frank.davis@firm.co,59,66631.26,Sales,2024-01-12,True,1.0
926,Henry,Wilson,kate.sanchez@enterprise.net,56,91131.15,Operations,2020-05-27,True,1.2
927,Ivy,Hernandez,drew.jackson@company.com,51,46909.71,Finance,2016-09-02,True,3.1
928,Noah,Clark,wendy.thompson@enterprise.net,52,58938.14,Engineering,2025-08-07,False,3.3
929,Peter,Anderson,sam.jackson@business.org,26,47447.15,HR,2023-09-23,True,4.0
930,Alice,Gonzalez,sam.miller@corp.com,35,80649.87,Engineering,2020-12-24,True,1.5
931,Maya,Wilson,rachel.martinez@business.org,32,53347.26,HR,2020-02-08,True,3.1
932,Kate,White,peter.johnson@company.com,30,61575.02,Marketing,2024-03-14,True,1.8
933,Victor,Brown,bob.davis@firm.co,55,77353.41,Finance,2016-03-07,True,1.4
934,Victor,Hernandez,henry.smith@firm.co,33,78965.0,Marketing,2018-08-20,True,2.6
935,Zoe,Wilson,peter.smith@enterprise.net,56,46857.47,Sales,2019-11-29,True,1.7
936,Maya,Hernandez,drew.martin@business.org,56,86133.11,Sales,2019-09-20,True,1.9
937,Xander,Perez,zoe.jones@enterprise.net,22,74113.79,Finance,2017-08-17,True,2.3
938,Frank,Rodriguez,wendy.garcia@enterprise.net,61,43365.94,Marketing,2022-03-02,True,2.0
939,Alex,Lopez,bob.smith@business.org,43,38445.68,Engineering,2016-11-25,True,1.4
940,Olivia,Jones,sam.thompson@business.org,50,64683.61,Marketing,2020-04-01,True,1.4
941,Drew,Perez,yara.brown@firm.co,29,82001.88,HR,2022-05-06,True,1.8
942,Eve,Thomas,blake.lopez@company.com,32,82514.32,Operations,2022-11-23,True,1.2
943,Tara,Williams,liam.thompson@corp.com,62,72123.34,Sales,2019-05-28,True,3.5
944,Rachel,Williams,sam.brown@enterprise.net,58,65973.5,Engineering,2016-01-30,True,2.1
945,Alice,Clark,jack.hernandez@business.org,35,75234.75,Sales,2019-05-05,False,2.1
946,Drew,Williams,frank.white@corp.com,51,47893.39,Marketing,2025-03-04,True,2.3
947,Maya,Williams,zoe.lee@corp.com,56,98739.76,Finance,2021-03-29,False,3.7
948,Sam,Wilson,uma.hernandez@business.org,42,98478.77,Engineering,2024-08-06,True,4.5
949,Sam,Brown,wendy.moore@firm.co,58,73576.25,Operations,2017-12-18,False,4.0
950,Victor,White,zoe.lopez@business.org,26,68946.01,Finance,2023-11-16,True,3.9
951,Alice,White,victor.jackson@business.org,40,56771.58,Operations,2025-01-13,True,2.9
952,Charlie,Lopez,maya.martinez@enterprise.net,35,75574.98,Marketing,2023-04-17,True,3.8
953,Uma,Sanchez,eve.garcia@company.com,47,51173.65,HR,2016-07-31,True,3.2
954,Noah,Jones,wendy.jackson@corp.com,25,20527.76,Finance,2022-11-09,True,1.9
955,Eve,Moore,blake.harris@firm.co,46,10717.85,Finance,2020-05-13,True,1.8
956,Blake,Johnson,bob.garcia@firm.co,63,49010.03,Marketing,2016-04-19,True,2.2
957,Olivia,Jackson,kate.sanchez@firm.co,46,68127.56,Engineering,2018-08-24,True,4.6
958,Frank,Moore,henry.lee@firm.co,39,71639.43,Operations,2024-08-17,False,3.2
959,Bob,Moore,diana.thomas@business.org,61,55264.86,Marketing,2020-08-30,False,3.9
960,Ivy,Hernandez,kate.white@company.com,29,67836.7,Finance,2017-05-11,False,2.4
961,Maya,Perez,henry.lopez@enterprise.net,60,59515.43,Sales,2021-12-15,True,2.6
962,Kate,Brown,frank.lee@company.com,61,45013.74,Sales,2022-10-17,True,1.5
963,Grace,Wilson,alex.thompson@enterprise.net,35,63925.11,Finance,2021-08-29,True,1.7
964,Olivia,Lopez,olivia.smith@enterprise.net,53,81259.14,Engineering,2021-09-01,True,4.3
965,Kate,Perez,grace.davis@company.com,59,45918.77,Finance,2019-06-04,True,3.3
966,Kate,Harris,liam.rodriguez@company.com,54,45927.91,Sales,2019-06-16,True,2.4
967,Yara,Wilson,xander.smith@company.com,44,43614.99,HR,2016-08-16,True,4.2
968,Casey,White,maya.anderson@corp.com,36,26269.63,Finance,2022-10-26,True,2.0
969,Maya,Johnson,frank.wilson@corp.com,54,55395.95,Finance,2021-11-06,False,4.9
970,Ivy,Martinez,casey.gonzalez@enterprise.net,46,79281.72,HR,2025-06-26,True,2.4
971,Yara,Martin,rachel.gonzalez@company.com,38,68478.32,Engineering,2021-02-02,False,2.3
972,Alex,Martinez,alex.thomas@firm.co,54,61614.98,Marketing,2024-05-07,True,2.2
973,Noah,Lopez,uma.harris@business.org,23,67581.3,Sales,2021-10-08,True,1.5
974,Ivy,Brown,frank.anderson@company.com,35,55220.37,Sales,2015-12-25,True,1.4
975,Alex,Jackson,zoe.johnson@enterprise.net,61,26042.27,Operations,2018-02-01,True,3.6
976,Charlie,Taylor,alice.hernandez@enterprise.net,61,80674.38,Marketing,2018-12-01,True,4.5
977,Peter,Miller,diana.williams@enterprise.net,60,86422.49,Marketing,2023-06-24,True,4.2
978,Alice,Jones,frank.gonzalez@business.org,27,50436.86,Marketing,2019-03-29,True,1.6
979,Xander,Perez,xander.williams@firm.co,27,61983.29,Marketing,2019-04-02,True,3.2
980,Rachel,Thomas,casey.williams@enterprise.net,24,60260.02,Sales,2018-06-03,True,1.4
981,Bob,Davis,tara.martin@corp.com,28,72025.78,Finance,2018-06-06,False,1.2
982,Liam,Brown,wendy.smith@corp.com,29,98797.87,Finance,2019-09-02,True,3.6
983,Henry,Lopez,uma.garcia@firm.co,63,88195.82,HR,2023-10-02,True,3.1
984,Uma,Moore,casey.wilson@business.org,36,57461.72,Finance,2016-12-15,True,1.3
985,Charlie,Lopez,bob.brown@enterprise.net,50,75849.28,Operations,2022-07-08,True,1.1
986,Yara,Brown,grace.miller@corp.com,54,90087.14,Engineering,2021-09-22,True,5.0
987,Uma,Harris,wendy.moore@firm.co,51,73166.9,Engineering,2022-01-23,True,1.1
988,Bob,Rodriguez,ivy.perez@enterprise.net,60,64906.01,Operations,2018-02-27,False,2.8
989,Yara,Jackson,jack.davis@company.com,48,73920.0,Marketing,2019-12-26,True,3.0
990,Alice,Davis,bob.gonzalez@firm.co,57,50934.57,HR,2020-03-29,False,1.5
991,Henry,Sanchez,rachel.clark@corp.com,50,53854.38,Sales,2017-01-07,False,1.7
992,Grace,Wilson,eve.johnson@enterprise.net,59,43719.32,Operations,2017-06-13,True,2.4
993,Alex,Moore,alice.wilson@company.com,54,71141.29,Finance,2020-09-11,True,4.0
994,Alice,Harris,jack.clark@firm.co,58,62371.94,Finance,2024-10-29,False,3.0
995,Tara,Clark,peter.miller@company.com,48,48537.64,Sales,2021-06-08,True,3.6
996,Eve,Martin,alice.miller@business.org,54,61716.41,Engineering,2018-10-29,True,4.9
997,Henry,Martin,uma.martinez@company.com,25,74399.97,Operations,2022-06-30,False,4.1
998,Eve,Perez,peter.brown@enterprise.net,43,103294.25,Marketing,2020-07-04,True,2.7
999,Peter,Lee,zoe.gonzalez@corp.com,23,85241.36,HR,2018-08-16,True,2.8
1000,Victor,Moore,peter.perez@enterprise.net,31,19317.04,Engineering,2024-01-31,True,3.5
